EmployeeID,PredictedProbability,RiskLevel,Driver_1,SHAP_1,FeatureValue_1,Impact_1,Driver_2,SHAP_2,FeatureValue_2,Impact_2,Driver_3,SHAP_3,FeatureValue_3,Impact_3,Department,JobRole,Gender,Age,BusinessTravel,EducationField,MaritalStatus,MonthlyIncome,YearsAtCompany,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,EngagementScore,WellbeingScore,CareerGrowthScore,LoyaltyScore,AttritionRiskScore,RecommendationCategory,AIRecommendation,RetentionPriorityScore
303,0.3121,Low,OvertimeRisk,2.0958,0,Increases Attrition Risk,StockOptionLevel,1.2423,0.0,Increases Attrition Risk,CareerGrowthScore,-0.4885,0.607,Reduces Attrition Risk,Research & Development,Healthcare Representative,Male,28,Travel_Rarely,Medical,Single,5661,8,No,1,2,3,2.0,1.0,0.607,0.8,0.467,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",31.0
289,0.3059,Low,OvertimeRisk,2.0977,1,Increases Attrition Risk,NumCompaniesWorked,0.6933,2.0,Increases Attrition Risk,FrequentTraveler,0.5781,0.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,26,Travel_Rarely,Medical,Divorced,2373,3,Yes,2,1,3,2.0,0.666666667,0.381,0.5,0.6,Retention,Understand employee expectations and strengthen long-term retention strategies.,31.0
161,0.3125,Low,OvertimeRisk,1.8745,0,Increases Attrition Risk,FrequentTraveler,0.967,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7618,1.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,22,Travel_Rarely,Medical,Married,2323,2,No,4,3,3,2.333333333,1.333333333,0.598,0.67,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,31.0
1469,0.3149,Low,OvertimeRisk,1.8081,0,Increases Attrition Risk,StockOptionLevel,1.2149,0.0,Increases Attrition Risk,NumCompaniesWorked,0.691,2.0,Increases Attrition Risk,Sales,Sales Executive,Male,49,Travel_Frequently,Medical,Married,5390,9,No,2,4,2,2.666666667,1.333333333,0.488,0.5,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,31.0
190,0.3116,Low,OvertimeRisk,2.066,0,Increases Attrition Risk,StockOptionLevel,1.3018,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5906,3.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Female,51,Travel_Rarely,Medical,Single,13734,7,No,2,4,3,2.666666667,1.666666667,0.728,0.32,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,31.0
542,0.3124,Low,OvertimeRisk,2.1527,0,Increases Attrition Risk,FrequentTraveler,0.9197,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.553,0.0,Reduces Attrition Risk,Research & Development,Research Director,Female,36,Non-Travel,Life Sciences,Married,11713,8,No,1,1,3,1.0,0.666666667,0.571,0.73,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",31.0
1405,0.3131,Low,OvertimeRisk,2.1088,0,Increases Attrition Risk,StockOptionLevel,1.3404,0.0,Increases Attrition Risk,NumCompaniesWorked,0.705,1.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,42,Non-Travel,Life Sciences,Single,4332,20,No,3,4,3,3.0,1.666666667,0.374,0.95,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,31.0
420,0.3068,Low,OvertimeRisk,2.2648,0,Increases Attrition Risk,NumCompaniesWorked,0.8223,4.0,Increases Attrition Risk,JobRole_Laboratory Technician,0.5733,1.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,30,Non-Travel,Life Sciences,Married,2097,5,No,4,3,1,3.0,0.666666667,0.406,0.5,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,31.0
197,0.2979,Low,OvertimeRisk,2.2696,0,Increases Attrition Risk,StockOptionLevel,1.138,0.0,Increases Attrition Risk,JobSatisfaction,-0.4704,2.0,Reduces Attrition Risk,Research & Development,Laboratory Technician,Female,35,Travel_Frequently,Medical,Single,4425,6,No,2,2,3,2.333333333,1.0,0.394,0.55,0.2,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",30.0
548,0.3042,Low,OvertimeRisk,1.9252,1,Increases Attrition Risk,StockOptionLevel,1.0966,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7474,6.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,42,Travel_Frequently,Medical,Divorced,2759,2,Yes,3,3,3,3.333333333,1.333333333,0.313,0.25,0.533,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
1431,0.3001,Low,OvertimeRisk,1.8348,0,Increases Attrition Risk,FrequentTraveler,0.833,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6209,3.0,Increases Attrition Risk,Research & Development,Research Director,Female,38,Travel_Rarely,Medical,Married,13206,18,No,3,2,3,1.0,1.0,0.502,0.86,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
842,0.3008,Low,OvertimeRisk,2.2672,0,Increases Attrition Risk,StockOptionLevel,1.3017,0.0,Increases Attrition Risk,NumCompaniesWorked,0.512,8.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,24,Travel_Rarely,Medical,Single,3597,4,No,2,4,3,3.0,1.666666667,0.573,0.57,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
762,0.2961,Low,OvertimeRisk,1.9461,0,Increases Attrition Risk,JobRole_Laboratory Technician,0.585,1.0,Increases Attrition Risk,FrequentTraveler,0.5426,0.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,36,Travel_Rarely,Other,Divorced,4834,1,No,3,1,2,1.666666667,0.333333333,0.488,0.1,0.4,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",30.0
227,0.3039,Low,OvertimeRisk,1.7037,0,Increases Attrition Risk,FrequentTraveler,0.6188,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5431,0.0,Reduces Attrition Risk,Sales,Sales Representative,Male,37,Travel_Frequently,Marketing,Divorced,2793,9,No,4,1,3,2.333333333,0.666666667,0.365,0.64,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",30.0
1305,0.3044,Low,OvertimeRisk,1.7431,0,Increases Attrition Risk,FrequentTraveler,0.9528,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6001,2.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Female,40,Travel_Rarely,Life Sciences,Divorced,4448,7,No,1,2,3,1.333333333,1.0,0.285,0.44,0.467,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
606,0.2954,Low,OvertimeRisk,1.8127,0,Increases Attrition Risk,FrequentTraveler,0.986,1.0,Increases Attrition Risk,NumCompaniesWorked,0.9192,2.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Male,38,Travel_Frequently,Life Sciences,Divorced,6288,4,No,1,1,2,1.0,0.333333333,0.49,0.29,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
536,0.2977,Low,OvertimeRisk,2.0409,0,Increases Attrition Risk,FrequentTraveler,0.915,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6235,3.0,Increases Attrition Risk,Human Resources,Manager,Male,41,Travel_Rarely,Human Resources,Divorced,19141,21,No,4,2,2,2.0,0.666666667,0.495,0.88,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
1137,0.3018,Low,OvertimeRisk,1.8436,1,Increases Attrition Risk,NumCompaniesWorked,0.9172,1.0,Increases Attrition Risk,DailyRate,-0.5426,329.0,Reduces Attrition Risk,Research & Development,Laboratory Technician,Male,28,Travel_Rarely,Medical,Married,2408,1,Yes,2,3,3,2.333333333,1.333333333,0.476,0.5,0.6,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
561,0.3034,Low,OvertimeRisk,2.1045,0,Increases Attrition Risk,FrequentTraveler,0.8122,0.0,Increases Attrition Risk,DailyRate,-0.5895,167.0,Reduces Attrition Risk,Research & Development,Manufacturing Director,Female,34,Travel_Rarely,Life Sciences,Divorced,5121,0,No,1,2,3,1.666666667,1.0,0.488,0.0,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",30.0
1087,0.3004,Low,OvertimeRisk,2.1723,1,Increases Attrition Risk,StockOptionLevel,1.1929,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7792,1.0,Increases Attrition Risk,Research & Development,Research Director,Male,50,Travel_Frequently,Medical,Single,14411,32,Yes,4,3,3,2.666666667,1.333333333,0.342,0.97,0.667,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
131,0.2975,Low,OvertimeRisk,1.8561,0,Increases Attrition Risk,StockOptionLevel,1.2339,0.0,Increases Attrition Risk,JobSatisfaction,-0.5474,3.0,Reduces Attrition Risk,Research & Development,Research Scientist,Female,43,Travel_Frequently,Medical,Single,4739,3,No,3,2,3,3.0,1.0,0.335,0.16,0.333,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",30.0
1386,0.2979,Low,OvertimeRisk,2.0687,0,Increases Attrition Risk,NumCompaniesWorked,0.6068,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5961,0.0,Reduces Attrition Risk,Sales,Sales Executive,Male,34,Travel_Rarely,Medical,Divorced,8628,8,No,3,4,2,3.0,1.333333333,0.644,0.8,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
349,0.2967,Low,OvertimeRisk,1.9026,0,Increases Attrition Risk,StockOptionLevel,1.1774,0.0,Increases Attrition Risk,JobSatisfaction,-0.7504,4.0,Reduces Attrition Risk,Research & Development,Research Director,Female,42,Travel_Rarely,Life Sciences,Single,15992,1,No,4,1,3,2.0,0.666666667,0.655,0.06,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",30.0
980,0.3035,Low,OvertimeRisk,2.1396,0,Increases Attrition Risk,FrequentTraveler,0.7967,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6833,4.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,34,Travel_Rarely,Medical,Married,5429,8,No,3,2,3,1.666666667,1.0,0.309,0.73,0.533,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
239,0.2995,Low,OvertimeRisk,1.8447,0,Increases Attrition Risk,NumCompaniesWorked,0.5981,2.0,Increases Attrition Risk,FrequentTraveler,0.5435,0.0,Increases Attrition Risk,Sales,Sales Representative,Female,32,Travel_Rarely,Life Sciences,Married,3931,4,No,2,3,3,1.666666667,1.333333333,0.311,0.57,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
366,0.3013,Low,OvertimeRisk,1.9086,0,Increases Attrition Risk,StockOptionLevel,1.2527,0.0,Increases Attrition Risk,NumCompaniesWorked,0.947,2.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Female,46,Non-Travel,Medical,Married,5258,1,No,3,3,4,2.666666667,1.666666667,0.488,0.12,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
929,0.2993,Low,OvertimeRisk,2.0218,0,Increases Attrition Risk,FrequentTraveler,0.9415,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6349,1.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Female,44,Travel_Rarely,Medical,Married,7978,10,No,4,1,3,2.666666667,0.666666667,0.5,0.91,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
1451,0.3003,Low,OvertimeRisk,2.2286,1,Increases Attrition Risk,StockOptionLevel,1.2254,0.0,Increases Attrition Risk,JobSatisfaction,-0.652,4.0,Reduces Attrition Risk,Human Resources,Human Resources,Female,35,Travel_Rarely,Life Sciences,Single,8837,9,Yes,4,3,3,3.0,1.333333333,0.597,0.9,0.467,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",30.0
31,0.3028,Low,OvertimeRisk,2.0997,0,Increases Attrition Risk,StockOptionLevel,1.1975,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6063,4.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,33,Travel_Rarely,Medical,Single,2496,1,No,4,3,3,3.333333333,1.333333333,0.333,0.12,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0
219,0.2983,Low,OvertimeRisk,2.1249,0,Increases Attrition Risk,StockOptionLevel,1.1769,0.0,Increases Attrition Risk,Gender_Female,-0.4931,1.0,Reduces Attrition Risk,Sales,Sales Executive,Female,45,Non-Travel,Medical,Single,8865,19,No,4,4,3,3.333333333,1.666666667,0.257,0.79,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",30.0
1132,0.2924,Low,OvertimeRisk,2.0435,0,Increases Attrition Risk,FrequentTraveler,0.9136,1.0,Increases Attrition Risk,NumCompaniesWorked,0.7171,1.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Male,34,Travel_Frequently,Technical Degree,Married,5063,8,No,3,4,2,2.333333333,1.333333333,0.333,0.89,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,29.0
1045,0.294,Low,OvertimeRisk,1.8417,0,Increases Attrition Risk,NumCompaniesWorked,0.8666,2.0,Increases Attrition Risk,FrequentTraveler,0.7919,0.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Male,49,Travel_Rarely,Technical Degree,Married,6651,3,No,3,1,2,1.666666667,0.333333333,0.466,0.14,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,29.0
431,0.2866,Low,OvertimeRisk,2.1391,0,Increases Attrition Risk,StockOptionLevel,1.31,0.0,Increases Attrition Risk,JobSatisfaction,-0.5696,3.0,Reduces Attrition Risk,Research & Development,Laboratory Technician,Male,35,Travel_Rarely,Life Sciences,Single,4230,5,No,3,4,3,2.333333333,1.666666667,0.34,0.71,0.333,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",29.0
531,0.2899,Low,OvertimeRisk,2.0543,0,Increases Attrition Risk,StockOptionLevel,1.3478,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6072,1.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Female,27,Travel_Rarely,Life Sciences,Married,7412,9,No,1,3,3,2.333333333,1.333333333,0.5,0.9,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,29.0
1468,0.2928,Low,OvertimeRisk,2.1057,1,Increases Attrition Risk,FrequentTraveler,0.9499,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7896,1.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Male,27,Travel_Rarely,Life Sciences,Married,6142,6,Yes,2,2,3,2.0,1.0,0.631,0.86,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,29.0
1427,0.2914,Low,OvertimeRisk,2.3065,0,Increases Attrition Risk,StockOptionLevel,1.1548,0.0,Increases Attrition Risk,JobSatisfaction,-0.5906,2.0,Reduces Attrition Risk,Research & Development,Laboratory Technician,Female,32,Travel_Rarely,Life Sciences,Single,2837,6,No,2,3,3,2.0,1.333333333,0.292,0.86,0.4,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",29.0
811,0.2868,Low,OvertimeRisk,1.9409,0,Increases Attrition Risk,NumCompaniesWorked,0.6491,3.0,Increases Attrition Risk,MaritalStatus_Single,-0.5843,0.0,Reduces Attrition Risk,Sales,Manager,Male,46,Travel_Rarely,Marketing,Married,17465,12,No,3,1,3,2.333333333,0.666666667,0.518,0.5,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,29.0
883,0.2864,Low,OvertimeRisk,1.815,1,Increases Attrition Risk,FrequentTraveler,0.9128,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6321,2.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Female,36,Travel_Rarely,Technical Degree,Divorced,10252,7,Yes,1,3,3,1.333333333,1.333333333,0.583,0.39,0.667,Retention,Understand employee expectations and strengthen long-term retention strategies.,29.0
892,0.2882,Low,OvertimeRisk,1.973,0,Increases Attrition Risk,FrequentTraveler,0.9716,0.0,Increases Attrition Risk,DailyRate,-0.5776,1117.0,Reduces Attrition Risk,Research & Development,Research Scientist,Female,44,Travel_Rarely,Life Sciences,Married,2011,10,No,4,1,3,3.0,0.666666667,0.225,0.91,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",29.0
996,0.2925,Low,OvertimeRisk,1.9706,1,Increases Attrition Risk,StockOptionLevel,1.1452,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5427,1.0,Increases Attrition Risk,Research & Development,Research Scientist,Female,43,Travel_Rarely,Medical,Single,4081,20,Yes,3,1,1,1.0,0.0,0.466,0.95,0.467,Retention,Understand employee expectations and strengthen long-term retention strategies.,29.0
1039,0.2935,Low,OvertimeRisk,1.7468,0,Increases Attrition Risk,FrequentTraveler,0.9658,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.591,0.0,Reduces Attrition Risk,Sales,Sales Executive,Male,48,Travel_Rarely,Marketing,Divorced,5486,2,No,1,3,3,1.333333333,1.333333333,0.372,0.12,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",29.0
1119,0.2913,Low,OvertimeRisk,1.8947,0,Increases Attrition Risk,StockOptionLevel,1.141,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8279,1.0,Increases Attrition Risk,Research & Development,Research Scientist,Female,26,Travel_Rarely,Life Sciences,Married,2061,1,No,4,1,3,1.666666667,0.666666667,0.571,0.5,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,29.0
1105,0.2899,Low,OvertimeRisk,1.8414,0,Increases Attrition Risk,NumCompaniesWorked,0.8409,6.0,Increases Attrition Risk,FrequentTraveler,0.6524,0.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,29,Travel_Rarely,Life Sciences,Married,2451,1,No,3,3,2,2.333333333,1.0,0.5,0.17,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,29.0
