EmployeeID,PredictedProbability,RiskLevel,Driver_1,SHAP_1,FeatureValue_1,Impact_1,Driver_2,SHAP_2,FeatureValue_2,Impact_2,Driver_3,SHAP_3,FeatureValue_3,Impact_3
920,0.182,Low,OvertimeRisk,1.9404,0,Increases Attrition Risk,StockOptionLevel,1.2194,0.0,Increases Attrition Risk,NumCompaniesWorked,0.81,6.0,Increases Attrition Risk
921,0.0269,Low,OvertimeRisk,1.9878,0,Increases Attrition Risk,DailyRate,-0.5486,135.0,Reduces Attrition Risk,MaritalStatus_Single,-0.4713,0.0,Reduces Attrition Risk
922,0.2148,Low,OvertimeRisk,1.9752,1,Increases Attrition Risk,StockOptionLevel,1.2411,0.0,Increases Attrition Risk,JobSatisfaction,-0.4394,3.0,Reduces Attrition Risk
923,0.6056,Medium,OvertimeRisk,2.1066,0,Increases Attrition Risk,FrequentTraveler,0.9692,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8601,1.0,Increases Attrition Risk
924,0.0546,Low,OvertimeRisk,1.8318,0,Increases Attrition Risk,NumCompaniesWorked,0.6847,4.0,Increases Attrition Risk,MaritalStatus_Single,-0.5776,0.0,Reduces Attrition Risk
925,0.1272,Low,OvertimeRisk,1.8938,1,Increases Attrition Risk,StockOptionLevel,1.2604,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.6054,0.0,Reduces Attrition Risk
926,0.1926,Low,OvertimeRisk,1.5355,1,Increases Attrition Risk,StockOptionLevel,1.2289,0.0,Increases Attrition Risk,JobSatisfaction,-0.6065,2.0,Reduces Attrition Risk
927,0.3235,Low,OvertimeRisk,2.1563,0,Increases Attrition Risk,StockOptionLevel,1.176,0.0,Increases Attrition Risk,JobSatisfaction,-0.5593,4.0,Reduces Attrition Risk
928,0.1528,Low,OvertimeRisk,1.8998,1,Increases Attrition Risk,StockOptionLevel,1.2778,0.0,Increases Attrition Risk,JobSatisfaction,-0.5116,2.0,Reduces Attrition Risk
929,0.2993,Low,OvertimeRisk,2.0218,0,Increases Attrition Risk,FrequentTraveler,0.9415,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6349,1.0,Increases Attrition Risk
930,0.3257,Low,OvertimeRisk,2.0053,1,Increases Attrition Risk,FrequentTraveler,0.6493,1.0,Increases Attrition Risk,NumCompaniesWorked,0.649,1.0,Increases Attrition Risk
931,0.2011,Low,OvertimeRisk,1.8539,0,Increases Attrition Risk,StockOptionLevel,1.0842,0.0,Increases Attrition Risk,JobSatisfaction,-0.5966,3.0,Reduces Attrition Risk
932,0.0996,Low,OvertimeRisk,2.0855,1,Increases Attrition Risk,StockOptionLevel,1.1482,0.0,Increases Attrition Risk,ExperienceRatio,-0.4907,0.33,Reduces Attrition Risk
933,0.2453,Low,OvertimeRisk,2.2699,1,Increases Attrition Risk,MaritalStatus_Single,-0.5068,0.0,Reduces Attrition Risk,FrequentTraveler,0.496,0.0,Increases Attrition Risk
934,0.7986,High,OvertimeRisk,2.1023,0,Increases Attrition Risk,StockOptionLevel,1.4194,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7572,2.0,Increases Attrition Risk
935,0.3533,Medium,OvertimeRisk,1.9882,0,Increases Attrition Risk,StockOptionLevel,1.3054,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6029,1.0,Increases Attrition Risk
936,0.3424,Medium,OvertimeRisk,2.102,0,Increases Attrition Risk,NumCompaniesWorked,0.6345,1.0,Increases Attrition Risk,FrequentTraveler,0.545,0.0,Increases Attrition Risk
937,0.2022,Low,OvertimeRisk,2.1214,0,Increases Attrition Risk,StockOptionLevel,1.1292,0.0,Increases Attrition Risk,CareerGrowthScore,-0.5827,0.929,Reduces Attrition Risk
938,0.0471,Low,OvertimeRisk,2.0199,1,Increases Attrition Risk,MaritalStatus_Single,-0.5228,0.0,Reduces Attrition Risk,FrequentTraveler,0.5224,0.0,Increases Attrition Risk
939,0.4455,Medium,OvertimeRisk,2.0644,0,Increases Attrition Risk,FrequentTraveler,1.1057,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7236,1.0,Increases Attrition Risk
940,0.0782,Low,OvertimeRisk,2.1026,0,Increases Attrition Risk,NumCompaniesWorked,0.7581,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.628,0.0,Reduces Attrition Risk
941,0.4279,Medium,OvertimeRisk,1.8867,0,Increases Attrition Risk,StockOptionLevel,1.2515,0.0,Increases Attrition Risk,JobRole_Sales Executive,-0.5006,0.0,Reduces Attrition Risk
942,0.147,Low,OvertimeRisk,1.9256,0,Increases Attrition Risk,FrequentTraveler,0.7508,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.4933,0.0,Reduces Attrition Risk
943,0.1737,Low,OvertimeRisk,2.0596,0,Increases Attrition Risk,StockOptionLevel,1.1972,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.6989,0.0,Reduces Attrition Risk
944,0.7433,High,OvertimeRisk,2.2274,0,Increases Attrition Risk,StockOptionLevel,1.4225,0.0,Increases Attrition Risk,NumCompaniesWorked,0.4428,6.0,Increases Attrition Risk
945,0.0679,Low,OvertimeRisk,2.1802,0,Increases Attrition Risk,FrequentTraveler,0.8474,0.0,Increases Attrition Risk,TotalWorkingYears,-0.5442,10.0,Reduces Attrition Risk
946,0.2549,Low,OvertimeRisk,1.9319,1,Increases Attrition Risk,StockOptionLevel,1.2125,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5629,4.0,Increases Attrition Risk
947,0.8526,High,OvertimeRisk,2.2107,1,Increases Attrition Risk,StockOptionLevel,1.3225,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6612,2.0,Increases Attrition Risk
948,0.856,High,OvertimeRisk,2.3295,1,Increases Attrition Risk,StockOptionLevel,1.1956,0.0,Increases Attrition Risk,JobSatisfaction,-0.6049,2.0,Reduces Attrition Risk
949,0.3229,Low,OvertimeRisk,1.9909,1,Increases Attrition Risk,NumCompaniesWorked,0.8259,1.0,Increases Attrition Risk,FrequentTraveler,0.8059,0.0,Increases Attrition Risk
950,0.1542,Low,OvertimeRisk,2.0384,0,Increases Attrition Risk,StockOptionLevel,1.1341,0.0,Increases Attrition Risk,JobSatisfaction,-0.6081,3.0,Reduces Attrition Risk
951,0.4197,Medium,OvertimeRisk,2.1184,1,Increases Attrition Risk,FrequentTraveler,0.8725,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5631,0.0,Reduces Attrition Risk
952,0.4874,Medium,OvertimeRisk,2.0484,0,Increases Attrition Risk,StockOptionLevel,0.996,0.0,Increases Attrition Risk,BusinessTravel_Non-Travel,-0.6573,1.0,Reduces Attrition Risk
953,0.4913,Medium,OvertimeRisk,1.9254,1,Increases Attrition Risk,StockOptionLevel,1.2941,0.0,Increases Attrition Risk,JobSatisfaction,-0.6091,2.0,Reduces Attrition Risk
954,0.5625,Medium,OvertimeRisk,2.072,0,Increases Attrition Risk,StockOptionLevel,1.1088,0.0,Increases Attrition Risk,NumCompaniesWorked,0.716,4.0,Increases Attrition Risk
955,0.1306,Low,OvertimeRisk,2.003,1,Increases Attrition Risk,StockOptionLevel,1.2534,0.0,Increases Attrition Risk,BusinessTravel_Non-Travel,-0.5036,1.0,Reduces Attrition Risk
956,0.0975,Low,OvertimeRisk,1.9379,0,Increases Attrition Risk,DailyRate,-0.5859,282.0,Reduces Attrition Risk,FrequentTraveler,0.5644,0.0,Increases Attrition Risk
957,0.3499,Medium,OvertimeRisk,2.1847,0,Increases Attrition Risk,StockOptionLevel,1.2379,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6577,6.0,Increases Attrition Risk
958,0.1648,Low,OvertimeRisk,2.2053,0,Increases Attrition Risk,NumCompaniesWorked,0.7489,9.0,Increases Attrition Risk,DailyRate,-0.6255,458.0,Reduces Attrition Risk
959,0.0648,Low,OvertimeRisk,2.0813,0,Increases Attrition Risk,FrequentTraveler,0.8977,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5107,0.0,Reduces Attrition Risk
960,0.4748,Medium,OvertimeRisk,2.3207,0,Increases Attrition Risk,StockOptionLevel,1.3125,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7398,1.0,Increases Attrition Risk
961,0.5845,Medium,OvertimeRisk,1.8661,0,Increases Attrition Risk,FrequentTraveler,0.9712,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5492,0.0,Reduces Attrition Risk
962,0.4378,Medium,OvertimeRisk,2.3441,1,Increases Attrition Risk,StockOptionLevel,1.2505,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7293,1.0,Increases Attrition Risk
963,0.2003,Low,OvertimeRisk,2.04,1,Increases Attrition Risk,FrequentTraveler,0.8498,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6666,1.0,Increases Attrition Risk
964,0.2036,Low,OvertimeRisk,1.6923,0,Increases Attrition Risk,FrequentTraveler,0.7361,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.595,0.0,Reduces Attrition Risk
965,0.4854,Medium,OvertimeRisk,2.0201,0,Increases Attrition Risk,StockOptionLevel,1.1704,0.0,Increases Attrition Risk,Gender_Female,-0.4861,1.0,Reduces Attrition Risk
966,0.0804,Low,OvertimeRisk,2.0029,0,Increases Attrition Risk,FrequentTraveler,0.6498,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6197,3.0,Increases Attrition Risk
967,0.5191,Medium,OvertimeRisk,1.8189,1,Increases Attrition Risk,StockOptionLevel,1.1831,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7585,7.0,Increases Attrition Risk
968,0.4164,Medium,OvertimeRisk,2.1784,0,Increases Attrition Risk,NumCompaniesWorked,0.6663,3.0,Increases Attrition Risk,JobRole_Laboratory Technician,0.6377,1.0,Increases Attrition Risk
969,0.3426,Medium,OvertimeRisk,1.7301,0,Increases Attrition Risk,FrequentTraveler,0.8175,1.0,Increases Attrition Risk,Gender_Female,-0.5563,1.0,Reduces Attrition Risk
970,0.2693,Low,OvertimeRisk,2.006,0,Increases Attrition Risk,StockOptionLevel,1.3562,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8562,1.0,Increases Attrition Risk
971,0.1719,Low,OvertimeRisk,1.6117,0,Increases Attrition Risk,NumCompaniesWorked,0.5793,8.0,Increases Attrition Risk,FrequentTraveler,0.5193,0.0,Increases Attrition Risk
972,0.2252,Low,OvertimeRisk,1.9892,0,Increases Attrition Risk,StockOptionLevel,1.2215,0.0,Increases Attrition Risk,JobSatisfaction,-0.6318,2.0,Reduces Attrition Risk
973,0.348,Medium,OvertimeRisk,2.3927,0,Increases Attrition Risk,StockOptionLevel,1.2185,0.0,Increases Attrition Risk,JobSatisfaction,-0.7545,4.0,Reduces Attrition Risk
974,0.0089,Low,OvertimeRisk,1.9022,0,Increases Attrition Risk,MaritalStatus_Single,-0.5588,0.0,Reduces Attrition Risk,TotalWorkingYears,-0.4405,10.0,Reduces Attrition Risk
975,0.6912,High,OvertimeRisk,2.3903,0,Increases Attrition Risk,StockOptionLevel,1.2336,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5564,3.0,Increases Attrition Risk
976,0.7246,High,OvertimeRisk,2.1069,1,Increases Attrition Risk,StockOptionLevel,1.2282,0.0,Increases Attrition Risk,JobSatisfaction,-0.4825,3.0,Reduces Attrition Risk
977,0.1106,Low,OvertimeRisk,2.0037,1,Increases Attrition Risk,NumCompaniesWorked,0.8045,4.0,Increases Attrition Risk,DailyRate,-0.5752,1369.0,Reduces Attrition Risk
978,0.1708,Low,OvertimeRisk,2.1349,0,Increases Attrition Risk,FrequentTraveler,0.7626,0.0,Increases Attrition Risk,IncomePerJobLevel,-0.6739,2029.0,Reduces Attrition Risk
979,0.1092,Low,OvertimeRisk,1.8056,0,Increases Attrition Risk,FrequentTraveler,0.9411,0.0,Increases Attrition Risk,DailyRate,-0.57,1202.0,Reduces Attrition Risk
980,0.3035,Low,OvertimeRisk,2.1396,0,Increases Attrition Risk,FrequentTraveler,0.7967,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6833,4.0,Increases Attrition Risk
981,0.4373,Medium,OvertimeRisk,1.8901,0,Increases Attrition Risk,StockOptionLevel,1.2898,0.0,Increases Attrition Risk,JobSatisfaction,-0.5668,4.0,Reduces Attrition Risk
982,0.4623,Medium,OvertimeRisk,1.639,1,Increases Attrition Risk,FrequentTraveler,0.9628,1.0,Increases Attrition Risk,DailyRate,-0.4763,662.0,Reduces Attrition Risk
983,0.236,Low,OvertimeRisk,2.1366,0,Increases Attrition Risk,FrequentTraveler,0.8107,1.0,Increases Attrition Risk,NumCompaniesWorked,0.8095,1.0,Increases Attrition Risk
984,0.3464,Medium,OvertimeRisk,2.1371,0,Increases Attrition Risk,StockOptionLevel,1.3294,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6497,1.0,Increases Attrition Risk
985,0.3714,Medium,OvertimeRisk,1.8804,0,Increases Attrition Risk,FrequentTraveler,0.7985,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5324,0.0,Reduces Attrition Risk
986,0.2475,Low,OvertimeRisk,2.0676,1,Increases Attrition Risk,NumCompaniesWorked,0.8886,1.0,Increases Attrition Risk,FrequentTraveler,0.7658,0.0,Increases Attrition Risk
987,0.2089,Low,OvertimeRisk,2.131,1,Increases Attrition Risk,FrequentTraveler,0.6022,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5966,0.0,Reduces Attrition Risk
988,0.5896,Medium,OvertimeRisk,1.7518,0,Increases Attrition Risk,StockOptionLevel,1.0275,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7641,2.0,Increases Attrition Risk
989,0.1107,Low,OvertimeRisk,1.8171,1,Increases Attrition Risk,FrequentTraveler,0.9233,1.0,Increases Attrition Risk,DailyRate,-0.5584,1200.0,Reduces Attrition Risk
990,0.2488,Low,OvertimeRisk,2.127,1,Increases Attrition Risk,StockOptionLevel,1.3649,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6871,7.0,Increases Attrition Risk
991,0.598,Medium,OvertimeRisk,2.1593,0,Increases Attrition Risk,StockOptionLevel,1.2154,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6215,6.0,Increases Attrition Risk
992,0.2726,Low,OvertimeRisk,1.7548,1,Increases Attrition Risk,FrequentTraveler,0.6124,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.6061,0.0,Reduces Attrition Risk
993,0.1814,Low,OvertimeRisk,1.9037,0,Increases Attrition Risk,NumCompaniesWorked,0.902,3.0,Increases Attrition Risk,FrequentTraveler,0.7804,0.0,Increases Attrition Risk
994,0.518,Medium,OvertimeRisk,1.9851,0,Increases Attrition Risk,StockOptionLevel,1.209,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6462,2.0,Increases Attrition Risk
995,0.2382,Low,OvertimeRisk,1.9308,1,Increases Attrition Risk,NumCompaniesWorked,0.784,2.0,Increases Attrition Risk,FrequentTraveler,0.7693,1.0,Increases Attrition Risk
996,0.2925,Low,OvertimeRisk,1.9706,1,Increases Attrition Risk,StockOptionLevel,1.1452,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5427,1.0,Increases Attrition Risk
997,0.2397,Low,OvertimeRisk,1.8914,1,Increases Attrition Risk,StockOptionLevel,1.229,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.48,0.0,Reduces Attrition Risk
998,0.3274,Low,OvertimeRisk,2.3251,1,Increases Attrition Risk,StockOptionLevel,1.3342,0.0,Increases Attrition Risk,JobSatisfaction,-0.6573,3.0,Reduces Attrition Risk
999,0.495,Medium,OvertimeRisk,2.0687,0,Increases Attrition Risk,StockOptionLevel,1.28,0.0,Increases Attrition Risk,JobSatisfaction,-0.5079,4.0,Reduces Attrition Risk
1000,0.1041,Low,OvertimeRisk,1.787,0,Increases Attrition Risk,FrequentTraveler,0.8705,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5092,0.0,Reduces Attrition Risk
1001,0.5169,Medium,OvertimeRisk,1.6958,0,Increases Attrition Risk,StockOptionLevel,1.2906,0.0,Increases Attrition Risk,FrequentTraveler,0.457,0.0,Increases Attrition Risk
1002,0.4855,Medium,OvertimeRisk,2.2152,0,Increases Attrition Risk,StockOptionLevel,1.06,0.0,Increases Attrition Risk,JobSatisfaction,-0.5243,3.0,Reduces Attrition Risk
1003,0.3184,Low,OvertimeRisk,2.1396,0,Increases Attrition Risk,StockOptionLevel,1.2375,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8274,2.0,Increases Attrition Risk
1004,0.2196,Low,OvertimeRisk,2.0676,0,Increases Attrition Risk,FrequentTraveler,0.6621,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6172,4.0,Increases Attrition Risk
1005,0.505,Medium,OvertimeRisk,2.1229,0,Increases Attrition Risk,StockOptionLevel,1.2824,0.0,Increases Attrition Risk,TotalWorkingYears,-0.4525,8.0,Reduces Attrition Risk
1006,0.7224,High,OvertimeRisk,2.4502,0,Increases Attrition Risk,StockOptionLevel,1.072,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7977,1.0,Increases Attrition Risk
1007,0.8081,High,OvertimeRisk,2.0818,0,Increases Attrition Risk,StockOptionLevel,1.0884,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5433,3.0,Increases Attrition Risk
1008,0.201,Low,OvertimeRisk,2.1877,1,Increases Attrition Risk,StockOptionLevel,1.1235,0.0,Increases Attrition Risk,JobSatisfaction,-0.5278,4.0,Reduces Attrition Risk
1009,0.2018,Low,OvertimeRisk,2.1349,0,Increases Attrition Risk,StockOptionLevel,1.2341,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5091,6.0,Increases Attrition Risk
1010,0.1144,Low,OvertimeRisk,1.8403,1,Increases Attrition Risk,DailyRate,-0.6254,1055.0,Reduces Attrition Risk,NumCompaniesWorked,0.5916,3.0,Increases Attrition Risk
1011,0.0851,Low,OvertimeRisk,2.0347,0,Increases Attrition Risk,NumCompaniesWorked,0.87,2.0,Increases Attrition Risk,MaritalStatus_Single,-0.5409,0.0,Reduces Attrition Risk
1012,0.2452,Low,OvertimeRisk,1.8057,1,Increases Attrition Risk,StockOptionLevel,1.0971,0.0,Increases Attrition Risk,JobSatisfaction,-0.5556,2.0,Reduces Attrition Risk
1013,0.5857,Medium,OvertimeRisk,1.8676,0,Increases Attrition Risk,StockOptionLevel,1.1938,0.0,Increases Attrition Risk,JobSatisfaction,-0.6867,3.0,Reduces Attrition Risk
1014,0.0799,Low,OvertimeRisk,1.7695,0,Increases Attrition Risk,FrequentTraveler,0.6596,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5323,0.0,Reduces Attrition Risk
1015,0.3159,Low,OvertimeRisk,2.2157,0,Increases Attrition Risk,StockOptionLevel,1.1383,0.0,Increases Attrition Risk,JobSatisfaction,-0.5509,2.0,Reduces Attrition Risk
1016,0.1599,Low,OvertimeRisk,1.9779,0,Increases Attrition Risk,FrequentTraveler,0.6532,1.0,Increases Attrition Risk,NumCompaniesWorked,0.6128,5.0,Increases Attrition Risk
1017,0.5871,Medium,OvertimeRisk,2.1532,0,Increases Attrition Risk,StockOptionLevel,1.1736,0.0,Increases Attrition Risk,NumCompaniesWorked,0.716,1.0,Increases Attrition Risk
1018,0.3476,Medium,OvertimeRisk,1.8536,0,Increases Attrition Risk,StockOptionLevel,0.9991,0.0,Increases Attrition Risk,JobRole_Laboratory Technician,0.5972,1.0,Increases Attrition Risk
1019,0.4327,Medium,OvertimeRisk,2.3477,0,Increases Attrition Risk,StockOptionLevel,1.1503,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6537,1.0,Increases Attrition Risk
1020,0.2327,Low,OvertimeRisk,1.6777,0,Increases Attrition Risk,FrequentTraveler,0.9133,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5131,0.0,Reduces Attrition Risk
1021,0.2355,Low,OvertimeRisk,1.75,0,Increases Attrition Risk,NumCompaniesWorked,0.792,7.0,Increases Attrition Risk,FrequentTraveler,0.7549,0.0,Increases Attrition Risk
1022,0.8516,High,OvertimeRisk,1.7742,0,Increases Attrition Risk,StockOptionLevel,1.3027,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7707,3.0,Increases Attrition Risk
1023,0.3413,Medium,OvertimeRisk,2.2014,0,Increases Attrition Risk,StockOptionLevel,1.1197,0.0,Increases Attrition Risk,BusinessTravel_Non-Travel,-0.7429,1.0,Reduces Attrition Risk
1024,0.4129,Medium,OvertimeRisk,1.9491,0,Increases Attrition Risk,NumCompaniesWorked,0.7178,2.0,Increases Attrition Risk,FrequentTraveler,0.6471,0.0,Increases Attrition Risk
1025,0.1537,Low,OvertimeRisk,1.9703,0,Increases Attrition Risk,FrequentTraveler,0.8525,0.0,Increases Attrition Risk,DailyRate,-0.5726,359.0,Reduces Attrition Risk
1026,0.089,Low,OvertimeRisk,1.7897,1,Increases Attrition Risk,FrequentTraveler,0.5176,0.0,Increases Attrition Risk,NumCompaniesWorked,0.4835,1.0,Increases Attrition Risk
1027,0.309,Low,OvertimeRisk,2.0002,0,Increases Attrition Risk,MaritalStatus_Single,-0.6119,0.0,Reduces Attrition Risk,FrequentTraveler,0.5075,0.0,Increases Attrition Risk
1028,0.2044,Low,OvertimeRisk,2.2921,0,Increases Attrition Risk,FrequentTraveler,0.5455,0.0,Increases Attrition Risk,DailyRate,-0.5135,401.0,Reduces Attrition Risk
1029,0.4373,Medium,OvertimeRisk,1.909,1,Increases Attrition Risk,StockOptionLevel,1.2282,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8132,2.0,Increases Attrition Risk
1030,0.0815,Low,OvertimeRisk,2.2539,0,Increases Attrition Risk,NumCompaniesWorked,0.6358,3.0,Increases Attrition Risk,MaritalStatus_Single,-0.4772,0.0,Reduces Attrition Risk
1031,0.4086,Medium,OvertimeRisk,1.8029,0,Increases Attrition Risk,FrequentTraveler,0.917,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5534,0.0,Reduces Attrition Risk
1032,0.7469,High,OvertimeRisk,2.0474,0,Increases Attrition Risk,FrequentTraveler,0.8645,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.4348,0.0,Reduces Attrition Risk
1033,0.6658,High,OvertimeRisk,2.0188,1,Increases Attrition Risk,StockOptionLevel,1.2091,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6937,2.0,Increases Attrition Risk
1034,0.2094,Low,OvertimeRisk,2.1952,0,Increases Attrition Risk,StockOptionLevel,1.1457,0.0,Increases Attrition Risk,JobSatisfaction,-0.5651,2.0,Reduces Attrition Risk
1035,0.5305,Medium,OvertimeRisk,1.9496,1,Increases Attrition Risk,NumCompaniesWorked,0.9958,2.0,Increases Attrition Risk,FrequentTraveler,0.9513,0.0,Increases Attrition Risk
1036,0.3376,Medium,OvertimeRisk,2.0656,0,Increases Attrition Risk,StockOptionLevel,1.2989,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5135,9.0,Increases Attrition Risk
1037,0.4777,Medium,OvertimeRisk,2.0027,1,Increases Attrition Risk,FrequentTraveler,0.7585,1.0,Increases Attrition Risk,JobRole_Laboratory Technician,0.6179,1.0,Increases Attrition Risk
1038,0.2396,Low,OvertimeRisk,1.9208,1,Increases Attrition Risk,FrequentTraveler,0.8397,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7109,4.0,Increases Attrition Risk
1039,0.2935,Low,OvertimeRisk,1.7468,0,Increases Attrition Risk,FrequentTraveler,0.9658,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.591,0.0,Reduces Attrition Risk
1040,0.6815,High,OvertimeRisk,1.8151,0,Increases Attrition Risk,StockOptionLevel,1.137,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6714,1.0,Increases Attrition Risk
1041,0.0424,Low,OvertimeRisk,2.0149,0,Increases Attrition Risk,NumCompaniesWorked,0.9124,2.0,Increases Attrition Risk,MaritalStatus_Single,-0.5717,0.0,Reduces Attrition Risk
